cc_num,category,amt,gender,age,is_fraud
2269768987,11,38831,0,85,0
2291163933,2,3028,1,33,0
4119762878,11,34525,0,100,1
3710091693,3,28084,1,100,1
3712841002,4,6475,0,12,0
4635330563,2,3817,0,58,1
4247921790,9,59145,0,100,0
3596357274,4,15528,1,4,1
4642255475,4,21072,0,75,1
3858048561,2,15691,0,33,0
6390464215,12,48129,1,69,0
4210078554,8,137973,0,45,0
6011348830,2,4812,1,40,0
4599735407,3,20678,0,50,0
4917187576,8,38415,1,100,1
3752483078,2,3702,1,33,1
4018105808,2,21036,0,100,1
3423512569,4,70414,0,92,1
5018828223,2,102,0,73,0
5359543825,3,24712,1,6,1
3487896086,8,38668,0,100,0
3023543871,2,9960,1,35,1
1800677845,2,9291,0,100,0
4687263141,4,9359,0,18,1
4169388510,9,34643,0,62,1
5619427633,3,5880,0,69,0
3032838444,2,3927,0,100,1
5713143347,8,36178,0,16,1
2383461948,2,9345,1,100,0
4890424426,4,11526,1,29,0
4509142395,3,5535,0,100,1
4642894980,4,5793,1,98,1
3437464860,4,6018,1,12,0
6304848798,2,1331,1,4,0
6011438889,2,2044,0,100,0
5130484058,9,18760,1,29,1
6554245334,1,1068,0,22,1
3547560454,2,11700,1,39,1
6761737924,2,7732,0,73,1
2256234701,4,5863,1,100,1
4783226709,11,35880,0,73,1
4099707841,8,38831,1,12,1
3438190486,0,35672,0,100,1
4173950183,3,4248,1,29,1
4433091568,12,37493,0,100,0
4116554952,8,34986,0,100,0
3562264947,8,36897,1,39,0
4477156602,9,30214,0,100,0
3037100606,4,36315,1,73,1
3415461990,2,11785,1,100,0
4710826438,2,17647,1,56,1
4681699462,8,34964,1,23,0
4509142395,4,19993,0,100,0
3560797065,2,364,0,92,1
4997733566,4,80588,0,10,1
4769426683,8,38179,0,100,1
3788580245,9,35947,0,100,0
6550399784,2,7491,1,63,1
4092452671,4,14451,1,100,0
3746560332,4,18923,1,63,0
4364010865,3,17467,1,100,1
4181833256,4,2421,0,86,0
3589255887,3,12439,1,58,0
4742883543,2,8502,0,98,0
6540981358,0,22483,1,39,0
5501083170,2,14202,1,45,1
1800845762,2,8381,1,22,1
4807552641,8,34340,0,100,0
5809541733,4,4396,0,79,1
3648588755,2,11127,1,100,0
4170689372,2,11195,1,100,1
4471568287,4,15620,1,100,0
2233882705,4,32099,0,79,0
4239552724,1,5563,1,100,1
4992346398,12,36279,1,100,1
3565996340,2,4283,1,4,1
4066595222,12,39005,0,100,0
4128730454,12,38420,0,100,0
1800944193,2,11785,0,4,0
2131807426,12,8027,0,100,0
5718440999,11,37909,0,100,0
3511378610,8,38280,1,4,1
4708992452,9,36875,1,100,1
6761737924,9,12591,0,73,0
4003989662,8,35155,1,86,1
3462082428,12,89980,0,73,0
3530503964,8,14280,1,62,0
4306586894,2,1473,0,79,0
4681601008,4,91334,0,23,0
6304256733,2,5894,1,22,0
4855488158,12,45027,1,100,1
3562679455,1,21645,0,62,0
3534330126,4,16182,1,23,1
6011603272,8,66531,1,27,1
3459339645,2,12746,0,63,0
5812930832,9,17158,1,92,1
3535808924,12,37703,1,35,1
2576709887,12,36403,1,79,0
6011860238,4,38254,0,100,1
4897067971,8,35177,1,12,0
4092452671,4,41536,1,100,0
2712209726,8,10983,0,18,0
3462732345,4,65193,0,100,0
3708185838,3,22526,1,12,0
3710342935,2,12184,1,45,1
4788103653,4,18751,0,100,0
3546674063,2,9936,1,63,1
4169759661,4,9218,0,10,0
4586810168,2,4709,0,100,0
5836994826,2,954,0,100,1
4225990116,0,1181,1,39,0
3573386445,2,3974,0,22,1
5596347693,12,37420,1,100,0
4481131401,4,9797,1,6,0
3780063547,4,13647,1,46,1
3739054174,4,72612,0,16,1
4379260813,4,22481,1,0,0
3805751308,3,21323,0,100,0
3056060964,11,37690,1,45,1
3027043209,4,5970,0,4,1
3589289942,4,9988,0,10,0
3583793405,8,32907,0,16,1
4710826438,11,38662,1,56,1
3596217206,4,18228,0,80,0
4570636521,9,38404,0,80,0
4060579726,11,35931,1,100,1
6761486219,12,28899,0,62,0
3703487640,4,20600,1,100,1
3502377050,9,39050,0,100,1
5540636818,3,8712,1,63,0
6011504998,4,33016,0,10,1
4060579726,0,23402,1,100,1
4358137750,2,6322,0,4,1
4311368326,2,16146,1,22,1
2475085306,11,17272,1,100,0
3772340096,2,2972,0,45,1
4400011257,8,34542,0,40,0
4715741951,11,36757,1,100,0
3051085660,8,37229,1,50,0
1800466171,4,20397,0,100,0
2286236465,4,49765,0,100,0
6011399591,2,3390,0,0,0
3769444815,0,5709,0,90,1
3829563558,2,13263,0,52,1
3409514382,3,18400,0,16,1
4538566639,9,38567,1,39,1
3562264947,8,52699,1,39,1
4653178848,3,30136,1,75,1
3819902186,11,9224,1,80,1
6538891242,3,12173,0,18,1
6011679934,4,15052,0,0,1
4716561796,2,1595,0,10,0
6304515344,2,948,0,10,0
3759746806,8,10189,0,4,0
6011348830,8,37937,1,40,0
3553629419,8,37712,0,63,0
3741252010,12,35734,1,16,0
4342532437,2,6159,1,100,0
4841313716,11,10848,1,92,1
3589255887,8,34228,1,58,1
3511378610,2,9435,1,4,1
3026699449,4,9623,0,18,1
6011603272,3,6908,1,27,1
4452366298,2,11892,0,23,1
6011679934,4,29885,0,0,1
6304256733,2,10621,1,22,1
6526448584,9,37549,1,56,1
2131935961,3,12723,1,100,1
3518758680,3,17248,1,92,0
4990494243,11,32924,1,73,1
4826655832,11,37988,0,56,1
1800845762,11,35048,1,22,0
5713652351,2,4491,0,100,1
3500969075,2,544,1,100,1
4003989662,2,17396,1,86,0
3575789281,2,19069,0,92,1
5020127767,4,41418,0,100,1
3755342086,4,20656,1,69,1
4939976756,2,5880,0,98,1
6011382886,4,40997,1,100,0
4570636521,3,11307,0,80,0
2131788500,8,14518,1,18,1
3568255211,2,6852,1,100,1
1800466171,8,38848,0,100,0
3551512895,11,36768,0,100,1
3579200383,9,23116,1,12,1
5018029536,8,38510,1,85,0
4003771737,2,15477,0,90,1
3008202592,2,2642,0,100,1
4807552641,12,38544,0,100,1
4587657402,2,18602,0,100,1
3762621341,12,36841,1,67,0
2291163933,12,35273,1,33,0
6011148190,8,17945,0,100,1
3529597810,2,9825,0,75,0
3415461990,2,10633,1,100,1
3789049388,4,31206,0,69,1
4469777115,2,9685,1,40,0
3722464593,11,38612,1,22,1
2720012583,12,30913,1,40,0
4956828990,3,18097,1,40,1
3858853886,2,3287,0,98,1
3514865930,11,36599,1,33,1
2131935961,4,13552,1,100,0
3037380228,0,34537,1,100,1
6523180720,11,37336,1,100,0
6011603272,2,6507,1,27,0
3540862542,2,18681,0,100,0
3703487640,12,34402,1,100,0
3531129874,9,17461,0,12,1
3034334441,2,9683,1,67,1
2231186809,11,27820,0,96,1
4745996322,4,7907,0,100,0
6762986333,2,10284,0,10,0
2131618691,12,38589,0,22,1
3409514382,4,77766,0,16,0
4642255475,2,6012,0,75,0
5596347693,4,26884,1,100,0
4223708906,4,12765,1,0,0
2719496466,4,25934,0,100,1
4642894980,4,3839,1,98,0
3750826487,3,1254,0,18,1
3517814635,12,38134,1,100,0
1800467653,3,13456,1,62,0
3576021480,2,5554,0,100,0
6763142177,3,13982,0,4,1
4220495028,9,34632,0,45,1
3003038024,12,42565,1,100,0
2657850734,11,29501,1,100,0
2358122155,4,21864,1,100,0
3597926034,2,12950,1,100,0
4210078554,4,16480,0,45,0
4239552724,11,34700,1,100,1
6304515344,4,9662,0,10,1
3453891715,3,17497,1,58,0
3482535065,2,8480,1,100,1
4969856774,0,8986,0,100,1
2231186809,12,37538,0,96,1
6538891242,8,98107,0,18,1
3519232971,11,34604,1,67,1
3011842374,4,14423,1,100,1
4908846471,4,78542,0,100,1
3504178999,2,4624,1,100,0
3024889883,2,15185,1,100,1
5018029536,12,38482,1,85,0
3672269901,3,4383,0,80,1
6528911529,2,3626,0,50,0
3585740823,2,13679,1,100,1
4935858973,4,28109,1,6,0
4334230547,2,6383,1,33,0
5018282048,9,37369,0,85,0
4514242065,4,56847,0,86,0
6544734391,2,74,1,46,0
6763099139,4,17130,1,80,0
3771138426,8,36391,1,50,1
4502539526,9,35357,0,100,0
4319584480,2,9194,0,79,1
3506040590,11,13805,1,86,0
6011382886,9,39061,1,100,0
4783226709,2,5771,0,73,0
6304417650,4,34668,0,45,0
3436689712,11,38302,0,100,0
3559679414,4,72196,0,98,0
3423512569,9,32839,0,92,1
4312133045,8,38730,1,18,1
2235335206,4,24810,0,62,0
3534718226,2,3950,0,63,1
3719852362,8,22941,1,100,1
3415461990,9,38083,1,100,1
6762817728,12,38375,0,100,1
3576281490,12,45650,1,92,1
3597980945,11,34391,1,96,0
4988304376,12,34902,1,100,1
3725200497,2,816,0,100,0
3531606252,2,6147,1,56,1
1800142622,11,34374,0,90,1
5038744073,4,12566,1,12,0
3749300711,2,1349,1,10,0
3560697798,9,38623,1,100,0
3017598619,2,6515,0,45,0
6573561108,2,2601,0,33,0
4710792708,13,36908,1,75,0
3725092581,1,158,0,63,1
4716561796,6,15331,0,10,0
3593118134,7,30265,0,85,1
3003038024,6,10730,1,100,0
3648588755,5,14938,1,100,0
5678681102,7,2148,0,63,0
5596347693,6,2091,1,100,0
1800311904,7,22837,0,10,0
4745996322,1,30942,0,100,1
3586008444,5,8879,0,58,1
4225990116,13,36689,1,39,0
3766568869,0,19755,1,69,0
3546897637,1,4452,0,100,1
4119762878,13,36257,0,100,1
4671727014,5,6833,1,100,1
6390239843,10,37392,0,98,0
3013182642,12,26865,0,100,0
4767265376,10,4666,0,73,0
2454076758,6,11871,1,80,0
4220495028,6,24234,0,45,0
3514897282,7,15174,1,100,1
3553629419,7,15455,0,63,0
4155021259,6,9325,0,58,1
3014353592,11,37234,0,40,0
6011381817,9,37566,0,0,1
3691358772,6,10741,0,16,0
2288813824,0,14758,0,46,1
3770266712,12,36049,0,6,1
1800944193,5,30608,0,4,0
3462732345,0,43829,0,100,1
1800846951,7,6001,0,69,0
3829563558,5,675,0,52,1
4048508450,7,16242,0,4,1
4836998673,11,3433,0,29,0
4635330563,12,37128,0,58,1
5038744073,1,29085,1,12,1
3023526871,13,38493,1,23,0
4873783502,6,42503,0,0,1
3770266712,10,15770,0,6,1
4410582919,13,36852,1,27,1
4777065439,13,250187,1,75,0
3501942333,6,16002,0,100,1
4104312520,0,25010,0,86,1
4792627764,10,10747,0,29,1
4128027264,7,3776,1,100,1
3023526871,6,19766,1,23,0
2512312531,13,36605,1,96,1
3894765449,10,20468,0,29,0
4926376199,11,36448,0,18,0
3545109339,9,27449,1,100,1
2131744676,5,13982,1,27,0
4005676619,9,129576,1,100,0
4198470814,7,9390,0,10,1
4449530933,0,30512,0,100,1
4244953610,6,5750,1,100,0
3712264401,6,25184,0,6,0
3024889883,10,58634,1,100,0
4810839835,12,37988,0,69,0
4904681492,6,24566,0,98,1
1800429464,12,26348,1,86,0
4561546772,12,79087,1,86,0
3563837241,12,34492,1,23,1
4025612008,5,36245,0,100,0
6011724471,5,18743,0,46,0
3691358772,12,15699,0,16,0
4992346398,10,34767,1,100,0
3533012926,12,38876,0,100,1
3502088871,0,53435,1,18,0
3583635130,6,22481,0,63,0
3576431665,5,19198,0,46,1
3525668150,0,7066,1,98,0
6011679934,7,36864,0,0,0
3576431665,11,169976,0,46,0
3672269901,12,34289,0,80,1
3409538396,13,38825,1,35,0
2131124025,13,36397,0,58,1
3447098678,1,30290,0,69,0
4102003771,12,178452,1,75,1
3023543871,0,27202,1,35,0
4488941175,5,62771,0,69,1
3551217896,6,30417,0,18,0
4265776278,6,7300,0,100,0
4798937978,6,27659,1,100,1
4383521454,12,178817,1,80,1
3595192916,9,35222,1,100,0
2131545733,6,7622,1,46,1
3819902186,7,9475,1,80,0
3534718226,9,36656,0,63,1
4908846471,10,13122,0,100,0
5501083170,5,35059,1,45,0
4292743669,7,35824,1,4,0
4514242065,5,20577,0,86,0
3858048561,6,24504,0,33,1
3533012926,7,27252,0,100,0
3759746806,7,13220,0,4,1
3553629419,8,34705,0,63,1
4961003488,13,36189,0,45,0
6011934240,7,12206,1,6,1
4710792708,11,37493,1,75,0
3589289942,5,9407,0,10,1
4560004149,12,242076,0,100,1
4306630852,13,34121,0,79,0
4989847570,10,3427,0,100,1
4560004149,5,38353,0,100,0
2131028730,10,14979,0,96,1
5020127767,6,16208,0,100,1
6759619178,5,88855,1,33,1
3589255887,9,23189,1,58,0
4018105808,7,8308,0,100,1
4658117080,9,392139,1,86,1
4067137330,7,17051,0,75,1
3712841002,1,35099,0,12,1
6011329966,7,18765,0,10,0
2131124025,12,37605,0,58,0
3769444815,6,27910,0,90,0
3056121468,4,9014,0,100,1
4861310130,6,42750,0,23,0
4716561796,9,30259,0,10,1
3501942333,5,37161,0,100,1
4158758517,7,30777,0,100,1
3764452667,7,36094,0,46,0
3703487640,10,33452,1,100,0
3512365128,9,34357,1,63,0
5775886862,0,15586,1,100,1
6761021244,13,34576,0,69,1
4379260813,7,37797,1,0,1
4471568287,1,15787,1,100,1
4128730454,10,37111,0,100,0
3538520143,0,35020,0,45,1
4124536010,5,17186,0,100,1
2131249783,1,14844,1,67,1
5713652351,11,36178,0,100,0
4003989662,12,218663,1,86,0
2297447006,0,32671,0,79,1
5104807169,10,27427,0,29,0
4158945090,0,27910,1,0,1
6304417650,13,152815,0,45,1
3518234918,12,35998,0,16,0
4861310130,12,451458,0,23,0
3583793405,12,35076,0,16,0
4467456915,7,14460,0,39,0
3037623803,5,12218,0,100,1
5678681102,1,6333,0,63,0
3583793405,6,12527,0,16,0
3853048994,7,25044,0,86,0
3540210836,7,12409,1,100,0
6011148190,6,33403,0,100,1
3409538396,9,33205,1,35,0
3013523536,10,1415,0,100,0
3017598619,5,38780,0,45,0
3531129874,5,37102,0,12,0
4342532437,11,407871,1,100,0
3003038024,1,8328,1,100,0
4006047418,6,33570,1,27,0
3534718226,6,36880,0,63,0
4155021259,12,37701,0,58,0
3521815216,1,4175,1,29,0
3531129874,6,21795,0,12,0
2720433095,9,28795,1,100,0
4642255475,11,38982,0,75,0
3540210836,1,4905,1,100,1
4424338559,7,38212,0,90,0
3589255887,0,54514,1,58,0
4990494243,13,38988,1,73,1
4169759661,12,124259,0,10,1
3750826487,10,36352,0,18,0
2131124025,5,38066,0,58,1
3525590521,0,37752,1,63,0
4198470814,7,4368,0,10,0
2720830304,0,21283,0,0,1
4973530368,5,37836,0,45,1
3023543871,11,36577,1,35,0
1800671518,13,39050,0,100,1
3534330126,12,36573,1,23,0
2657850734,6,13966,1,100,0
4005676619,6,49321,1,100,0
4302475216,5,36313,1,50,1
3437464860,11,323535,1,12,1
4906628655,0,18822,1,75,0
4110266553,7,20508,0,75,1
3798972445,10,30417,1,100,0
3518758680,7,9645,1,92,1
3511378610,7,131937,1,4,1
4220495028,6,28635,0,45,0
4727244663,13,38359,0,100,1
4239436242,6,46881,1,100,0
3585740823,12,34154,1,100,1
1800466171,7,960,0,100,0
2383461948,0,69290,1,100,0
3587044315,1,8486,1,6,1
4452366298,6,31631,0,23,1
5713143347,7,246,0,16,0
3043417320,1,22003,0,100,0
4740713119,6,13538,0,62,0
3582754887,6,9932,1,39,0
4070511711,6,35071,0,39,0
3596217206,0,32884,0,80,0
3567697931,7,31327,1,100,1
3589255887,5,20676,1,58,0
4756039869,10,19547,1,100,1
2227671554,1,9924,0,35,1
4861310130,0,70679,0,23,1
4767265376,13,37774,0,73,1
1800586969,4,15045,1,100,1
3577596616,13,35621,1,100,0
4538566639,7,17214,1,39,1
4917187576,6,42362,1,100,1
1800677845,7,50001,0,100,0
4634955908,7,35262,0,0,0
6763691107,0,33750,1,6,0
4917226033,5,38578,1,100,1
4089096483,6,21769,0,58,0
6011329966,0,25027,0,10,1
3805200299,12,34879,0,100,1
4908846471,10,20794,0,100,0
4449530933,0,32036,0,100,1
2131754871,7,23919,0,100,0
4623560839,0,34728,1,100,1
4244953610,6,5402,1,100,0
4079773899,7,35295,1,45,1
3564182536,7,38786,0,67,1
4755696071,7,25589,1,63,0
3462732345,7,18299,0,100,0
2131249783,7,34595,1,67,0
4377338765,5,29591,1,46,1
3529597810,6,23048,0,75,0
3590736522,6,37085,0,12,0
3004433081,11,24815,0,69,1
4306586894,7,19198,0,79,0
5846735559,7,36633,0,100,0
3526826139,5,21643,1,100,1
3576511691,6,6001,0,100,1
4586810168,12,54699,0,100,0
3598304579,0,37915,1,69,1
3567527758,6,38803,0,67,1
4681601008,7,37296,0,23,1
4836998673,12,31811,0,29,0
3560797065,5,20617,0,92,1
6304515344,5,10009,0,10,1
1800490329,1,6192,1,69,0
3049134810,1,25589,1,100,1
4710826438,5,10278,1,56,0
2229824890,13,37218,1,90,0
6011438889,0,115682,0,100,1
3829563558,0,25364,0,52,0
3769444815,5,31873,0,90,1
6011917798,1,31397,1,90,1
3462732345,13,38915,0,100,0
3568255211,1,38645,1,100,1
3725092581,6,29349,0,63,0
4477156602,12,37993,0,100,0
4509142395,5,9250,0,100,0
4344955088,7,12352,1,18,1
3019962138,0,81847,0,18,0
3573386445,10,23700,0,22,1
3568736585,6,11753,1,0,0
4220495028,7,7716,0,45,0
4067137330,7,14226,0,75,0
4503101193,0,45336,0,35,1
6544734391,12,37218,1,46,0
4536996888,10,22037,1,4,1
3500969075,11,40614,1,100,0
4104312520,12,34329,0,86,0
3036026046,0,27382,0,67,0
2235613922,11,31985,0,40,1
3568255211,7,2732,1,100,0
2131577679,10,4540,0,63,0
3819902186,5,2277,1,80,0
4792627764,5,18541,0,29,0
6011693194,9,36830,0,100,0
6011492816,6,22846,1,69,1
3504178999,9,37499,1,100,1
2131577679,6,54773,0,63,1
1800944193,1,18172,0,4,0
4810839835,9,37476,0,69,0
4725837176,6,57914,0,100,0
4173950183,9,419325,1,29,0
6538441737,13,34666,0,100,1
1800311904,12,38004,0,10,0
4358137750,5,11684,0,4,0
2131567475,1,36318,1,52,0
4277232699,10,38583,0,100,1
3590736522,12,10185,0,12,1
4826655832,7,25684,0,56,0
3560318482,5,7637,1,100,1
3059647868,11,37780,1,75,1
4308156300,0,1097,1,40,0
4681699462,7,24045,1,23,1
4797297220,10,33722,0,98,0
4859525594,11,36790,0,92,1
3598634130,11,37448,1,100,0
2283743876,12,37049,0,100,1
3564839259,1,31805,1,85,0
5152054598,12,117840,1,4,0
4424338559,7,28804,0,90,0
1800845762,13,34267,1,22,0
3423602399,7,92835,0,22,0
5540636818,12,38606,1,63,0
3568255211,9,35222,1,100,1
3591919803,0,26258,1,80,0
4797297220,10,3455,0,98,0
3708774952,1,13696,0,58,0
2252055259,6,13372,1,100,1
3708774952,12,36549,0,58,1
3805200299,6,66857,0,100,1
3514865930,0,37055,1,33,0
4587577161,10,2535,0,12,0
3447098678,10,63827,0,69,1
2264937662,12,37268,1,100,0
3019739865,13,36375,0,80,0
4939976756,7,20626,0,98,1
6011109736,10,15292,0,52,0
3589255887,11,38179,1,58,0
3423199859,10,1378,1,23,0
6544734391,13,34452,1,46,1
3607811420,10,21165,1,100,1
5540636818,5,21649,1,63,0
4623560839,0,26555,1,100,1
6597248210,10,37504,1,33,1
4003989662,12,60601,1,86,0
4613314721,10,7824,1,86,1
4610064888,9,2421,0,100,0
6538441737,12,29368,0,100,1
6763691107,12,36566,1,6,0
3587960728,10,38836,0,100,1
2712209726,0,73348,0,18,0
4430881574,13,36599,0,100,1
3409538396,5,18243,1,35,1
3559160581,7,12369,1,0,1
6011860238,0,5351,0,100,1
3598215285,1,695,0,16,1
2305336922,5,24701,1,73,0
2286236465,7,11054,0,100,0
6759456907,0,30271,0,100,0
3543591270,13,604381,0,4,0
4476840372,0,38831,1,29,1
4736845434,1,41356,0,100,1
3512365128,5,87922,1,63,0
2610529083,1,11206,0,100,0
3526826139,0,32976,1,100,1
3575789281,10,12684,0,92,0
5388659976,10,29276,1,67,0
5501083170,1,24847,1,45,1
6011542681,10,33446,0,4,1
6011893664,11,31547,0,12,1
4452366298,6,30018,0,23,0
4585132874,7,27921,0,10,1
3429524843,10,19030,0,80,1
4742883543,10,33896,0,98,0
5018310822,7,35902,1,67,0
4797297220,6,12510,0,98,0
4855488158,5,1445,1,100,0
6011652924,0,20879,0,86,0
3002905211,6,13934,1,16,0
3447098678,12,35801,0,69,0
5540636818,13,38803,1,63,0
3598215285,10,8229,0,16,1
4933461930,9,38797,1,18,0
3511378610,11,34121,1,4,0
6011109736,6,29872,0,52,0
6041620718,12,37527,0,69,0
4956828990,5,15305,1,40,1
4990494243,6,5175,1,73,1
4378993458,1,37504,1,100,0
4640395708,0,24695,0,100,0
4586260469,5,26274,0,100,0
1800648173,5,30602,0,39,0
3496127649,12,29362,1,58,1
3567879740,10,30552,0,85,1
3595192916,10,38870,1,100,0
6304233373,12,36481,0,23,1
3521417320,0,28502,0,12,1
3805200299,10,19476,0,100,1
4451952084,1,4259,1,40,1
6011652924,12,34947,0,86,1
3758489823,5,33154,1,100,0
4452366298,13,38460,0,23,0
3568736585,5,2024,1,0,1
6011438889,6,5953,0,100,0
6506116513,12,18439,0,58,0
6593250708,12,32131,0,18,1
6011104316,10,16221,0,69,1
4149635823,0,154677,1,18,0
3567879740,0,30720,0,85,1
4450831335,6,21087,0,10,1
3819902186,6,8251,1,80,1
3450604511,0,30585,1,79,1
4400011257,6,38100,0,40,0
5540636818,5,25651,1,63,0
3759746806,7,38387,0,4,1
5713652351,7,6917,0,100,0
3722464593,10,31991,1,22,1
3583793405,7,37364,0,16,1
3523843138,11,37926,0,16,0
4170689372,7,2741,1,100,0
4410582919,1,11588,1,27,1
4005676619,1,26516,1,100,1
3529597930,13,36779,0,69,0
3589289942,8,33519,0,10,0
4586260469,6,20497,0,100,0
3746560332,0,31470,1,63,0
4861310130,0,14668,0,23,1
3042820467,1,5276,1,52,0
4147608975,10,35279,1,100,1
4169759661,13,37386,0,10,1
4642255475,12,10460,0,75,0
6011999606,1,22436,1,50,1
3691358772,6,16911,0,16,1
5456776410,7,15933,0,100,1
6011492816,5,386,1,69,0
3819902186,10,1799,1,80,1
3725200497,13,38724,0,100,0
6011504998,12,39056,0,10,1
4906628655,11,32435,1,75,1
6011893664,12,38673,0,12,1
4450831335,6,15822,0,10,1
4681699462,9,38280,1,23,1
3514897282,6,25836,1,100,0
2131531517,0,36498,0,100,0
6048700208,6,36470,1,4,0
2131787653,10,16461,1,100,1
4451952084,6,14198,1,40,1
3894765449,12,34902,0,29,1
4170689372,6,45459,1,100,1
3458324604,7,13271,1,100,0
6304249875,7,23577,0,46,0
4623560839,0,10211,1,100,0
2131577679,6,14721,0,63,1
4629451965,0,32665,0,100,0
3527536963,9,38252,0,6,1
3007469389,11,36970,0,100,1
5018828223,6,20755,0,73,1
4364010865,8,37308,1,100,0
3526826139,10,29767,1,100,0
2712209726,13,37813,0,18,1
5718440999,7,4276,0,100,1
6554245334,1,41806,0,22,1
3027043209,12,35548,0,4,1
3023526871,10,35588,1,23,0
2450829271,5,25415,1,75,1
6011652924,7,8575,0,86,1
4874017206,7,65851,0,46,1
3771138426,10,33025,1,50,0
4822367783,12,35947,1,98,1
3587960728,9,36034,0,100,1
2222001896,12,38853,0,10,0
4822367783,5,30833,1,98,0
6538891242,10,25197,0,18,1
2720433095,11,36830,1,100,1
4646845581,6,36635,0,92,1
4587577161,7,12265,0,12,0
3550554389,1,4641,1,58,1
3533742182,5,15618,1,100,0
3587960728,5,25971,0,100,1
3023875590,0,22441,0,12,1
3561963695,0,6099,1,58,1
4104312520,12,29514,0,86,0
5812930832,6,4250,1,92,1
2131028730,7,36515,0,96,0
4610050989,6,2957,1,92,0
4961003488,10,31586,0,45,1
5713652351,12,12352,0,100,0
3543591270,10,35363,0,4,1
4745996322,5,28613,0,100,0
1800429464,12,36908,1,86,0
3014353592,6,46005,0,40,1
3538520143,1,35964,0,45,1
3585740823,7,11712,1,100,1
1800677845,5,26595,0,100,1
3528231451,10,81953,0,100,0
4400011257,5,38437,0,40,1
3523898249,1,35177,1,98,1
3519232971,0,25105,1,67,0
1800725275,10,18720,1,100,1
4760122961,1,10953,1,100,0
4170689372,6,32311,1,100,0
3027043209,1,13611,0,4,1
4807552641,5,34385,0,100,0
4873783502,1,5941,0,0,0
4926376199,6,15506,0,18,1
4003989662,11,21836,1,86,1
6593250708,12,34492,0,18,0
6592243974,7,30940,1,100,1
3561963695,6,9185,1,58,0
5816864398,8,35975,1,0,1
3829563558,0,5479,0,52,0
3043417320,6,25518,0,100,0
2131480398,1,24448,0,29,0
3409538396,0,15907,1,35,1
4210078554,6,5171,0,45,0
4561546772,6,39665,1,86,1
3582754887,0,28051,1,39,0
3434727291,1,34048,0,10,0
3527536963,7,2932,0,6,0
3739054174,11,17186,0,16,1
3513285035,10,34008,0,100,1
3591919803,12,35947,1,80,1
5812930832,6,6835,1,92,1
3511378610,6,33862,1,4,0
3540862542,0,38297,0,100,0
3598304579,9,35357,1,69,1
3035737246,10,37032,1,33,1
4951647200,9,37679,0,12,0
3523843138,7,10054,0,16,1
1800481850,11,33767,0,6,0
3429524843,11,37459,0,80,1
3589255887,9,6434,1,58,0
3595192916,10,32137,1,100,0
3423512569,7,24116,0,92,1
3744977175,7,27904,0,100,0
2248348993,6,60,0,73,0
3805200299,11,321433,0,100,0
3577578023,1,9775,0,58,0
6011360759,10,12388,1,100,0
4110266553,7,33300,0,75,0
4312133045,0,27073,1,18,0
4294040533,12,7187,0,75,0
4446368897,1,2325,1,75,1
6506982560,10,31001,0,63,0
4536996888,12,113958,1,4,0
4640395708,6,24611,0,100,0
2712209726,1,29649,0,18,0
6564459919,11,526065,1,85,1
4514242065,7,28989,0,86,1
6534628260,7,26943,0,100,1
3554818239,7,8244,1,16,1
3583293909,12,35470,0,29,0
4623560839,1,21475,1,100,0
4005676619,6,24397,1,100,0
3589289942,7,30872,0,10,1
4957924165,5,11377,1,100,1
6011329966,12,35312,0,10,1
2131028730,7,8812,0,96,1
1800114532,7,8772,1,100,0
6011552879,5,1906,1,46,1
4904681492,7,872,0,98,0
6011706277,6,30422,1,100,0
4836998673,10,13370,0,29,1
4683520018,7,14224,1,100,0
2131567475,12,38617,1,52,0
4067137330,0,42829,0,75,1
6304713680,1,3764,1,6,0
3540075240,11,24206,1,75,0
6011367958,9,38454,0,86,0
3034465431,6,15174,0,39,0
3577578023,7,9881,0,58,1
3575540972,8,38578,0,100,1
5713652351,7,30192,0,100,0
4451952084,12,28283,1,40,1
3535808924,1,797,1,35,0
6763142177,10,38499,0,4,1
4629451965,9,8041,0,100,1
3722464593,5,25881,1,22,1
6550399784,6,32671,1,63,1
1800944193,5,11374,0,4,0
3596217206,6,50670,0,80,0
5020127767,6,23863,0,100,1
3523843138,11,38994,0,16,0
1800671518,6,114732,0,100,1
3019962138,6,21328,0,18,1
4658117080,1,7204,1,86,0
4745996322,11,36341,0,100,0
3533012926,7,38990,0,100,1
2131787653,10,35037,1,100,1
4683520018,11,34109,1,100,1
3575789281,6,38574,0,92,1
6011197122,1,9645,1,69,1
2131567475,1,36993,1,52,1
6304233373,1,39011,0,23,1
6304249875,0,17598,0,46,1
4260128500,5,37212,0,100,1
4742883543,1,37240,0,98,1
3002679093,7,12296,1,35,1
3412830584,10,7659,1,100,1
3518234918,7,17956,0,16,0
6304848798,13,287507,1,4,1
4908846471,10,12319,0,100,0
5682790158,6,5346,1,98,1
2131204639,6,19052,1,90,0
3409538396,6,12557,1,35,1
3589289942,9,34076,0,10,0
2264937662,13,37465,1,100,0
2131266626,1,24836,1,16,1
3506592072,5,34627,1,100,0
1800944193,12,30329,0,4,0
6761953182,5,37476,0,58,0
4716561796,12,37234,0,10,1
4687263141,6,32375,0,18,0
3593118134,7,26089,0,85,1
2131957540,5,37066,1,22,0
4671727014,6,27314,1,100,0
3447098678,7,40199,0,69,1
